78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
